Posicao_Rank,Features,Curva ROC,KS,divergencia_kl,Wasser,inf_mutua,Overlap_GMM,Geo_Score,Skewness_Score,Kurtosis_Score,Corr_Score,Outlier_Score,Silhouette,Davies_Bouldin,Dist_Centroides,Score_Final
51,V14 | V18,0.8565856522601285,0.8027793145666223,0.9014443799546498,0.8224091596033244,0.7460250882709887,0.42220972707958726,0.022030817131202377,0.4566065524019475,0.08550010580800187,0.9599194595239005,0.0686749599241637,0.3604118816760142,4.8497431259903445,0.3384064819783778,0.5406988681444356
52,V17 | V18,0.8332900328233535,0.7387716950024606,0.8724189632995651,0.8260076313504242,0.6298763063499135,0.7909764527289583,0.04879352742921792,0.28453735540313857,0.023194671633698934,0.7668586229351272,0.11358611794576323,0.532136999284962,2.207521725786361,0.7519732532096215,0.5378172112426582
53,V12 | V18,0.8102812405070867,0.7641579124818859,0.9401500212463964,0.7897282050336841,0.6776221153302341,0.5379134049387198,0.05969286282554049,0.42116569988619795,0.09829552994144264,0.9034002603952628,0.0634450240373042,0.44126899497522376,1.2848877221945205,1.0126650467370635,0.5370695867262695
54,V3 | V4,0.8738709180778725,0.8839705116074821,0.6583910086937534,0.9149553517669584,0.8766508666333017,0.24633932407114945,0.07002339655749235,0.3802104882088759,0.07768651708699682,0.9104865938162302,0.11799377907659785,0.3296323741395398,1.1358164952912801,1.3740373740833827,0.5358061288820313
55,V4 | V16,0.9053380890401882,0.8727141734233584,0.8960154786266123,0.7961999436069721,0.8521200673062611,0.006689100393797261,0.04556466819713319,0.528440746612412,0.1632296902298744,0.9391622074651724,0.08080706855839179,0.26090965788378356,1.3675830299298288,0.8249924393608671,0.535485739821094
56,V2 | V3,0.8253728680276881,0.7966735158310876,0.45869502291278563,0.8808795375060205,0.7330187998257651,0.9345562288525155,0.1188024185302271,0.1612941538780272,0.018167129114417035,0.8910399419672103,0.09699815277861483,0.6482591106360455,2.2679133748597304,2.5410560510664424,0.5333760287762106
57,V12 | V21,0.8392020634348937,0.7740977636394625,0.7028380903010875,0.7470246563884223,0.7121274244920384,0.9163394526782406,0.04888947553635796,0.1957023585480292,0.00901825060704496,0.9550496677861906,0.041376430425539276,0.5780550204199735,3.5467819140908503,0.8004898491350377,0.5327964630331649
58,V1 | V14,0.7541138289000722,0.7844096089514156,0.6436580835799355,0.9211703565117156,0.7378138183020679,0.7199411306671972,0.10942676260934782,0.22083000053003193,0.04076201510272746,0.9644184012383743,0.07089115996017921,0.3804885770176146,0.8341195527303351,2.3152362899060424,0.5324114454761002
59,V12 | V27,0.8391907411024773,0.7419942356798005,0.7960402968614032,0.7097858385459203,0.6940065345750979,0.8413701152450365,0.047350466064149256,0.33220663085867663,0.007491072155999828,0.9580246175254907,0.008564823549726262,0.4460444833514858,2.3505186961368354,0.8122193366133343,0.5318735748011453
60,V14 | V28,0.8652435154553378,0.7143674982378301,0.8587911134669343,0.7237825328256566,0.709986520744544,0.89357653759562,0.03447508736668033,0.04782413803175046,0.0007837163986786442,0.9735829152923032,0.017506222850878186,0.47298492339360854,3.4648229428315025,0.5104392841665064,0.5313708127918993
61,V10 | V27,0.8458486144598207,0.755352465694706,0.6880138008237042,0.6763076712215935,0.6882202186054989,0.9169374399641008,0.04865100613671504,0.44327474140938417,0.007099605312203755,0.9701221207489225,0.013339596730249592,0.5392118795361528,2.80318995167507,0.7898615720272977,0.5310203098997117
62,V6 | V14,0.7777186418345235,0.7916803496950783,0.7185143918302506,0.7822416619403968,0.721537865839035,0.7608142400276584,0.08068950996987513,0.3037810798103821,0.03445285529257153,0.8986959569647265,0.027174664239641114,0.535508913637213,1.603166166177585,1.5416054898640115,0.528611117491613
63,V5 | V14,0.822659929045991,0.758923321910115,0.6528809189350211,0.8637813253788332,0.6884874814416047,0.7909996349613924,0.044916977908575975,0.2650404606386292,0.008866886519083893,0.9484860478250087,0.05070200273243468,0.5419710590943089,3.9160349412358295,0.7453139593517887,0.5258485859308707
64,V11 | V21,0.8282445979508851,0.7558515625759947,0.7603886653488097,0.6006580551436955,0.6835163433105805,0.9390446273381472,0.021177067427561473,0.29486931758189744,0.009973218693863877,0.9987411062297867,0.11051714398935482,0.5018012228400754,10.138471803524801,0.2550224197885795,0.5230419973761856
65,V10 | V21,0.8458599367922377,0.7874559936543679,0.5656833351001991,0.716020603674956,0.7063411085224395,0.9551314145343203,0.043313915085025675,0.24511155750390373,0.008491262365313007,0.931237499081563,0.05906172991187824,0.6525881942216166,5.522577260248151,0.6413057263688181,0.5217689859170458
66,V17 | V21,0.8622108557511605,0.7487115461600371,0.5810003185669823,0.7864084518784722,0.6643816155117177,0.9464076264447684,0.03721125178559751,0.14474861527689406,0.006364219735929091,0.9866283506287603,0.06760482812830547,0.6335254783793519,5.913897745847504,0.5034716956860407,0.519853676478605
67,V1 | V12,0.7078094171470305,0.7457882068666795,0.7102696873255407,0.8944955640091908,0.6694108453613135,0.7097796596330825,0.10951030966640726,0.2083863083303455,0.04359136456964792,0.9958092531865932,0.06543275166363322,0.37429899558539936,0.8507998585425246,2.3286064185324613,0.5195376329747725
68,V8 | V14,0.8378121835221246,0.7143269578605228,0.6233123501251101,0.8421609423655639,0.6753113483938118,0.9219057228787241,0.05695751350958977,0.08176479521313096,0.008274371630663274,0.9393975382295987,0.025394113989441438,0.6432163736711128,3.635060814691699,0.9584150159621965,0.5192315700122108
69,V17 | V27,0.8621995334187439,0.7166080182003752,0.6997224830572377,0.7520838123659553,0.6462607255947774,0.9030224958187741,0.023940869949024883,0.23317310403738553,0.005462941970805178,0.9327427797111708,0.015321715895663513,0.5001968255549606,6.690341727518747,0.29135850273825015,0.5190322263458896
70,V11 | V27,0.8282332756184685,0.7237480346163329,0.8433427130638043,0.5501269951911019,0.6653954533936403,0.835092767342453,0.0018226772550934936,0.573887761391771,0.008186924980366946,0.9614987221104333,0.02304477031589709,0.2303402752068929,25.919595268854412,0.05400177606833781,0.5188973781492499
71,V12 | V28,0.8189391037022962,0.6757460961530939,0.9011802430263924,0.6836992006929271,0.6415835478037896,0.8688764513245247,0.05139091116623013,0.044911294908585635,0.000793575185154458,0.9888131289585617,0.016229734468926494,0.44957869742280726,2.145517764336317,0.8988568601494146,0.5155007006898745
72,V1 | V11,0.6968519516630217,0.7275420058032119,0.7669320442360136,0.7897027625533148,0.6407997641798556,0.6583458654103626,0.11260726428979356,0.31737191752160615,0.06697850350364522,0.9800581404437619,0.2447868376322832,0.4130610156204807,0.876361777706582,2.3812299686961436,0.5144791156670379
73,V16 | V18,0.8036979243906648,0.7003234972640403,0.9642958593146143,0.6793445593261241,0.5981451559168163,0.4531212839152752,0.021881665367397093,0.607703071276156,0.1638581880953317,0.9657611092404801,0.10655196886748873,0.36688888530830915,6.148807597044106,0.3589469823982503,0.5143152691720213
74,V9 | V11,0.8011409696205917,0.7937270132850537,0.903836774955869,0.6732698844640895,0.7031231186298531,0.11081501179537001,0.015827827782379303,0.7187574488450417,0.33552844175270286,0.9540180266719579,0.20762135203733378,0.26149684359102526,5.3692672426507535,0.2829691111994598,0.5126809053447854
75,V6 | V12,0.7314142300814817,0.753058947610342,0.7755107316054809,0.7467335616823042,0.6531348928982805,0.7316012410863787,0.0811291303429909,0.2845252403192959,0.03648564152310194,0.9454272905407248,0.025349849718611147,0.5035404933797554,1.5389422757868203,1.5757842356886442,0.5123590745293717
76,V6 | V10,0.7380721034388255,0.7664171776252475,0.661728365480343,0.7157109189693346,0.6473485769286816,0.8279946216392091,0.09669107526942408,0.3706747781368088,0.030616046761089057,0.9067702931575444,0.03553286456251837,0.5791132111210092,1.3905900354930396,1.8979878281306224,0.512281962726928
77,V6 | V11,0.7204567645974729,0.7348127465468743,0.8249103289733952,0.6002681470557076,0.6245238117168228,0.7729242332200857,0.098215845705737,0.4663770346396914,0.05188300056133791,0.912171110123535,0.060003731674353286,0.5246338696932634,0.9879971917629342,1.909124369298937,0.5107296452664757
78,V4 | V27,0.8204253506578265,0.7305224567571931,0.6875759186938275,0.6038715961136781,0.717204418096255,0.8267577823443992,0.008377768143003958,0.5169247810192322,0.00814683056201911,0.950663434353802,0.011879174817071798,0.3090996514981231,18.90042740247606,0.13998906671506509,0.5094881496281398
79,V7 | V18,0.7631285204900853,0.6833307074037424,0.7230382063015676,0.756747910561257,0.5699774377228252,0.9235077499583766,0.027813484872717606,0.3906921807935755,0.004250824623131486,0.8956081210775998,0.1001698964616406,0.6749184318684045,12.930794260544262,0.2799564086573538,0.5094138254259133
80,V4 | V21,0.8204366729902433,0.7626259847168553,0.5651081016051093,0.6494890566241279,0.7353253080131954,0.9257501425347499,0.038647269400686336,0.2741521322985104,0.009917549331200006,0.9427899945119367,0.05325164796335543,0.5094048530596907,5.92313867664549,0.6667466336297544,0.5093152688813412
81,V7 | V9,0.7649457150875989,0.7311460092703775,0.5897704536391419,0.7700694763022307,0.6240895222039018,0.928025347289585,0.042084312347728796,0.36172487333359776,0.004233846673163741,0.8521826943452576,0.09445519355003418,0.656923656325368,6.517872584247747,0.6239066240312422,0.507329472298429
82,V5 | V11,0.7653980518089407,0.7020557187619113,0.7739562629199109,0.7137268606917162,0.5914734273193925,0.7751041238094535,0.039148026766720946,0.39398595017704374,0.009994618283968021,0.9844933708438104,0.1343701875364621,0.5364630953633245,3.7057286186351877,0.5852108832477981,0.5070374991664554
83,V17 | V28,0.841947896018563,0.6503598786736684,0.8267649916067816,0.7281605665858628,0.5938377388234689,0.9252190966757525,0.02640323182666617,0.030549594003126,0.0006054155480522266,0.9043357196169982,0.026174052965455094,0.49515513736717104,5.417288447217908,0.33741183990856005,0.5070226263460214
84,V16 | V21,0.8326187473184716,0.7102633484216169,0.7430805829088001,0.6255307270535656,0.6326504650786205,0.9253436374394097,0.024092416083187535,0.24969958353045277,0.009502200531937285,0.8647743221415781,0.06427898569384535,0.5718078454091602,11.442959611141095,0.27352565201259044,0.5070163752970996
85,V10 | V28,0.8255969770596402,0.6891043261679993,0.8179723358092099,0.6483670076918129,0.6357972318341906,0.9346179021782278,0.05117241472045581,0.05676509729522749,0.0007620064319074591,0.8074009799097743,0.023187573234905542,0.5504283173402135,2.6677973585396186,0.8373486007374857,0.5067944277721153
86,V27 | V28,0.7274430492035124,0.469719964269083,0.7366208539625595,0.16706986250414751,0.42719093918036566,0.9999999996867064,0.9999999999548183,0.05696320832664962,0.0002985540233243422,0.32259379319806447,0.0,0.9842697596946104,0.009577300057957502,25.428714002869942,0.5064857558466066
87,V16 | V27,0.8326074249860552,0.678159820461955,0.8290037526986751,0.5775682978436304,0.6145295751616802,0.8330132821372572,0.017841097308043452,0.45446337803982084,0.007845861358406163,0.932282237283448,0.014572053047554358,0.33703780669589567,6.865423557963642,0.2919162857051163,0.5063717295395939
88,V5 | V12,0.7763555172929494,0.7203019198253787,0.7182311779772608,0.8337700732880949,0.6200845085008502,0.7017801596268755,0.058363899379483816,0.2491425754620724,0.009036318445298503,0.928597732459007,0.047152462228686326,0.4646812848380386,2.2139819297699814,1.079713788385705,0.5059999198258671
89,V4 | V18,0.7915158500624364,0.7526861335592787,0.8641891844144411,0.7009144754265066,0.700819998851391,0.12094937091321388,0.03572139734217398,0.7116938300768947,0.34260996558320034,0.9690811018661797,0.08470776542582767,0.31911005666416176,2.2540594846823865,0.6147929495460962,0.5056437028074924
90,V6 | V17,0.7544230223977487,0.7276727301309167,0.6741338725183543,0.7861393709113842,0.60538908391796,0.7977573231633402,0.09104222320572203,0.20370150805241463,0.016011459560624716,0.9597753816905887,0.040087780985350416,0.5683408768361622,1.2921836054518976,1.7375401064592464,0.5045772558543454
91,V5 | V17,0.7993643096092165,0.6949157023459535,0.6010903619759265,0.8670955043862321,0.5723386995205295,0.9092517543267963,0.05318347274649634,0.18087706844014836,0.006374509567395145,0.784945561289948,0.0786325367523097,0.6364207217426615,4.486573581783832,0.8962992168119291,0.503809330957886
92,V4 | V9,0.7933330446599496,0.8005014354259139,0.7709674523633677,0.7157835293726829,0.7549320833324676,0.13624479572144768,0.055052019334948125,0.636603995655257,0.2951481894140028,0.844796828168885,0.0802367688221713,0.2901585516006741,1.6082438128154954,1.0921211594378368,0.5032996485790374
93,V1 | V10,0.7144672905043745,0.7591464368815849,0.5757428491838645,0.8715815670984648,0.6636245293917143,0.742997959466339,0.1164189042551973,0.26232148658898125,0.03556942475873604,0.6579593403085031,0.09955934303199244,0.4245864068680203,0.8084454575144964,2.4531050913313575,0.5032112068331595
94,V1 | V17,0.7308182094632973,0.7204019893872541,0.5907258166585161,0.924126875264292,0.6216650363809927,0.7187444100530364,0.11463850774759582,0.15351131913144966,0.017411095728018307,0.914788222450297,0.11829237359283379,0.42930552833289387,0.7588076913585636,2.3844753271389587,0.5028183900320481
95,V11 | V19,0.7277608616677199,0.6353648678203312,0.8062137522687929,0.5558767058026024,0.5434461105968431,0.5220714287152005,0.07420621690878773,0.8687243544425383,0.46182481043289625,0.9857704978828675,0.1658540914939906,0.3808828643607927,1.011831788578054,1.4074184736827222,0.5022913404769849
96,V14 | V20,0.7796144566728634,0.7114121923439447,0.6404136967116794,0.7394660904468243,0.6440535805204459,0.8938448900427609,0.03553548290347107,0.2892921614224941,0.0065621201525199535,0.8430787159944882,0.0204907613244825,0.5467552239502392,4.8422304149924855,0.5182446050795472,0.5015093711579177
97,V8 | V12,0.791507771769083,0.6757055557757864,0.6927867290787987,0.8107838430987014,0.6069083754530573,0.8801821735607481,0.05630415660973783,0.07749335081774802,0.008425380847414003,0.8436625611142323,0.023677396113256803,0.5878566243339257,3.1751690967660897,0.9722838812365957,0.5005486549028051
98,V1 | V16,0.7012261010306085,0.6819537916488339,0.7498793944100515,0.8068895403987089,0.5899338859478954,0.6694836150303142,0.113858034872696,0.26736644953189675,0.05352169272489878,0.9445182846874212,0.11080513797663766,0.42686995009624007,0.7909982966500329,2.3759547069470743,0.4990333088246057
99,V1 | V4,0.6890440267023801,0.7343164279440723,0.5751803783550773,0.8236914893170845,0.6926087288824703,0.704712140527904,0.10631389234311452,0.2943605259383316,0.06512272924080026,0.8510601551829702,0.08770379566716745,0.31971131511424633,1.051343614675326,2.3492921979492585,0.49704052809518456
100,V4 | V6,0.7126488396368315,0.7415871686877347,0.6612640477137184,0.6491353729762352,0.6763327764194376,0.7429932854139606,0.0860392884968068,0.42535262163590604,0.050745649034558186,0.8892394830804373,0.032304329133040946,0.48561130434883226,1.6408045087093033,1.7421255022550517,0.4956622804589475
101,V6 | V16,0.7248309139650596,0.6892245323924965,0.8099598439536582,0.6251597116395183,0.5736579334848627,0.7382324206151407,0.08924760279139107,0.3791033889600852,0.04331674716591352,0.970510040624498,0.03834090095184776,0.5385157049372283,1.23878714017194,1.7082694103627487,0.49478753225843775
102,V5 | V16,0.7697722011765273,0.6564675046075331,0.7571735433907785,0.733672803833379,0.5406075490874324,0.7855390246168905,0.037019142554104684,0.3259270234691951,0.00952192152952153,0.9892026220775768,0.07453775362015805,0.5614804166152895,4.783927913123877,0.5420478806451954,0.4940424888958308
103,V8 | V11,0.7805503062850743,0.657459354712319,0.7515594050315058,0.6843309303706615,0.5782972942715996,0.9112617051722048,0.04872031676214561,0.11084444569354492,0.009274501966930629,0.9219632318051358,0.05572754183007357,0.5668213314933092,3.65755112888537,0.8123646836387541,0.49331347095930567
104,V11 | V28,0.8079816382182874,0.6574998950896263,0.9390039693186111,0.5138875651150147,0.6129724666223317,0.8907492109394854,0.01088395161699307,0.06706775330244077,0.0008452046717227219,0.9592010722460107,0.038401174381714136,0.2314333953315743,7.188099357084771,0.21377345104064063,0.4929661983565139
105,V2 | V18,0.7430178000122519,0.6653891377828841,0.7486299365216409,0.6476814376325721,0.5571879320438543,0.8828087803925934,0.07457545555507243,0.2396961252786098,0.02295216767688026,0.9834112113923756,0.07162752311360603,0.6623498779886399,2.8176194519831874,1.3710855496848275,0.4929532328354884
106,V2 | V9,0.7448349946097652,0.7132044396495194,0.6238847942004133,0.6641902772507192,0.6113000165249312,0.905636349397503,0.07934096363067898,0.2252845645764403,0.022670940783571174,0.8852547831252142,0.06809376972014916,0.6607419423007879,2.9716541599295776,1.5121477582311655,0.49174843972250926
107,V10 | V19,0.7453762005090725,0.6669692988987042,0.6345773799416563,0.6807828811528438,0.566270875808702,0.7772787378032034,0.046435672336203,0.621774711533907,0.0677631541906131,0.9419153680283949,0.07871053491684724,0.5630550122916895,3.1200820710178125,0.7261367575200304,0.4914392209328474
108,V8 | V17,0.8145165640853498,0.6503193382963611,0.5677659760587914,0.8456207778781625,0.5591625664727367,0.9248071553235161,0.05919405117878257,0.05690982464728479,0.006021837881385476,0.8895347415646433,0.037449176605687945,0.6528463360874445,3.2038585136494637,0.9873357820276975,0.49134927273506573
109,V4 | V28,0.8001737132576457,0.6642743172304866,0.8176446186557174,0.5714407541389207,0.6647814313249465,0.8784467484085641,0.02161824422292985,0.06295522655251555,0.0008423736656666923,0.9933519156338882,0.021024576394468697,0.3399771527929544,6.719349649180654,0.3890505910821083,0.49112503929130985
110,V8 | V10,0.7981656451264268,0.689063785790692,0.5519822627387763,0.7835874559251,0.6011220594834583,0.9390463383529605,0.06158087079228065,0.09508687596438768,0.007953280021283803,0.8215231731823731,0.03321545547277233,0.6608256292741939,3.4753085809824915,1.0585428118725104,0.49106359907917285
111,V3 | V21,0.801151576356156,0.7215196866057405,0.3557838973739876,0.7854617118149099,0.6571812644056614,0.9459837615161922,0.07162091471908145,0.19720122039844734,0.008725611181537906,0.940906855292863,0.09003247591110808,0.5252337157852631,2.7679888113446793,1.424590480075076,0.4907846336531081
112,V3 | V27,0.8011402540237392,0.6894161586460785,0.5378332352329375,0.7510698638936678,0.639060374488721,0.8687448036443338,0.03626228061059942,0.3353416282350272,0.007274355025669859,0.7923535363381831,0.019753856094323008,0.3370779942066724,3.8160560162891644,0.7111696408270705,0.49025231767025235
113,V4 | V5,0.7575901268482989,0.7088301409027714,0.5859060218811983,0.7530682722332155,0.6432823920220071,0.7389649190197146,0.04722124606188742,0.36231760281493325,0.009938746950770782,0.9687980890402575,0.06117775707899934,0.5003709821110168,3.3108250161064916,0.8208740039217813,0.490025549669927
114,V2 | V7,0.8162706350894244,0.7684243877866659,0.36203406201064825,0.8201519131586382,0.6803202823047331,0.9497387878286883,0.0869539936994918,0.1519768299346721,0.0031294207911019612,0.37016010258269044,0.06515776611060828,0.7055651850631829,3.64575788894174,1.7104112592880192,0.4899381733945535
115,V9 | V16,0.8055151189881784,0.7481387991306758,0.8913320609991592,0.6948577690258072,0.6522572403978931,0.1168152757099177,0.04359771585842971,0.5497224254874038,0.15203150521429262,0.9534709955707491,0.10028151956394271,0.2842837118413551,1.2021875981841506,0.7165298480027475,0.4897182786081816
116,V3 | V18,0.7722307534283491,0.711579835448164,0.7688571447878293,0.8251329073412783,0.6226759552438571,0.31086449128902105,0.05612010488882262,0.42569094437523647,0.07783204485449705,0.9336140714899608,0.16746286023662812,0.37230175576378466,1.5431849524449546,1.02914867831099,0.4896772884824647
117,V12 | V20,0.7333100449198219,0.6727907902592083,0.7074743578943867,0.7006672920394651,0.5756506075796914,0.8594924183065276,0.04304892801354447,0.27132811893879794,0.006665922683541893,0.9801069769223797,0.01905514516543824,0.5066093300548291,3.384364500233011,0.705325508851285,0.48868978040772326
118,V12 | V19,0.7387183271517287,0.6536110688837987,0.7545863258503607,0.713972966766524,0.5720571917783008,0.6276796388980619,0.06258604965170197,0.43945224022505786,0.10185978834641982,0.9713946120142117,0.053555459954693546,0.4702798303258728,1.374680726947779,1.0786996176291122,0.48833651037636494
119,V16 | V28,0.8123557875858741,0.6119116809352483,0.9274542769614402,0.543328113188989,0.5621065883903716,0.8897538798477008,0.020883295458312925,0.05777827618539811,0.0008205761383668036,0.9851490522500853,0.025037555568329855,0.355483347883785,5.2245822169396465,0.32249540291551093,0.486480166290782
120,V14 | V19,0.7850227389047703,0.692232470968535,0.6946788484378446,0.7517922736938304,0.6404601647190555,0.4703875707067153,0.01706579937088444,0.4774561517412978,0.08819912042188827,0.968632386200666,0.057724795741998985,0.395038284911507,7.937267081979198,0.22812854987607634,0.4842903972833045
121,V8 | V16,0.784924455652661,0.611871140557941,0.7339004609762457,0.7054571982746971,0.5274314160396395,0.9018406731768729,0.048597717891149916,0.0966169382609317,0.008856713669289596,0.8680712110588944,0.03582785339474799,0.6136686916689184,3.6723937841790275,0.7628730845209598,0.4808816256051283
122,V3 | V28,0.7808886166235585,0.6231680191193718,0.7105479000658435,0.7270969712031154,0.5866373877174125,0.910825228007938,0.04086452451706824,0.04529838862886862,0.000776339303622601,0.7340418585171746,0.033072263718732925,0.36180797054942526,3.501886156155239,0.7968149218160582,0.48030771728784033
123,V4 | V8,0.7727423813244325,0.6642337768531792,0.5513891790827261,0.7259537096880582,0.6301062589742142,0.8923271721697701,0.04147685475546977,0.10450118954402485,0.009225227114514697,0.9861800129362601,0.030202386479450675,0.5340011543199344,4.972382842861123,0.6959269115409124,0.4790691045936107
124,V10 | V20,0.7399679182771656,0.686149020274114,0.5719659574664816,0.6665527721659624,0.5698642916100923,0.9172869926948191,0.04265289507713932,0.3512486063100646,0.006339639066653033,0.8714175631347798,0.026936829179407127,0.5829112435991756,4.398842227890571,0.6611369721021365,0.47881215030606916
125,V11 | V20,0.7223525794358131,0.6545445891957408,0.7644692910156576,0.5375426509462228,0.5470395263982336,0.8733658882208056,0.02507986661326645,0.4386915730214611,0.007239928767332998,0.9375886857179966,0.044665416910758565,0.40530083685109103,5.446580409941254,0.3920693665716798,0.47744151303349924
126,V3 | V6,0.693363743002744,0.7004808705766201,0.5006534832524541,0.7851921217216916,0.5981887328119035,0.806022446889794,0.10117355181277246,0.287020466663512,0.03305865832010396,0.7472073049353972,0.051062562012219044,0.5210530825424957,1.4620640750301401,2.0898075873580284,0.47611518452796364
127,V3 | V5,0.7383050302142115,0.6677238427916569,0.3885047998112223,0.866289713917671,0.5651383484144732,0.8877998332993411,0.10169904875826827,0.2512104624224208,0.008742714533590509,0.6694712872712787,0.1070707269556306,0.5812182701480032,1.9456890500016708,2.1105840256521606,0.4753390981702097
128,V17 | V20,0.756318837236089,0.647404572779783,0.5870734846138767,0.7437097581044828,0.5279047985993707,0.8955287478854975,0.03576839078523628,0.19528649318002486,0.004948565569219222,0.9749325880620543,0.03036274631640583,0.5582131082793856,4.684621633147836,0.5083601527487318,0.47498236999388377
129,V17 | V19,0.7617271194679954,0.6282248514043732,0.6477455908763713,0.75593322752099,0.5243113827979804,0.7360981633000652,0.0404608802303084,0.29455490750517876,0.02341121746267115,0.9332256954714837,0.09164790877491635,0.5107791918456879,2.7859319336414203,0.5948856019056046,0.4734553138687563
130,V14 | V23,0.7344517319910256,0.5921300476340554,0.6193513751195444,0.731715961202692,0.5873925825944684,0.9242708875861321,0.033151535280721706,0.1335320814630356,0.003525708394487583,0.9760646465419582,0.035065845205714895,0.5810757178822687,5.7013764886703004,0.4411885630762123,0.4719317501560952
131,V4 | V19,0.7199529367070782,0.6421392899611913,0.6340840783692306,0.6090394176216377,0.5952550752994579,0.43510106124452214,0.03162666846219057,0.7562150506767957,0.38881991068360794,0.9739728653549834,0.07021271250514162,0.36384242018601015,4.210541590462712,0.5743544431824278,0.4701124466266193
132,V4 | V20,0.7145446544751713,0.661319011336601,0.5713987283976414,0.5925819462154294,0.5988484911008484,0.858552432155841,0.03686493847848551,0.40137827186976227,0.007207060793969221,0.986195115013342,0.024471751180339233,0.4308797292657905,4.387337210187916,0.6557372162754727,0.46652546116457566
133,V7 | V27,0.7920380210854757,0.6611670306016568,0.4582850297889017,0.6708725982155751,0.5863618569676889,0.9015503894106485,0.022292605748250375,0.3108611090156977,0.002000867594751805,0.8606948497526152,0.013846198418261542,0.5216746289218808,10.010106249343131,0.26436847440780203,0.465525077242535
134,V1 | V3,0.6697589300682928,0.6932101298329574,0.3717390202444177,0.923407850134776,0.6144646852749364,0.7225747040860747,0.121245379332432,0.21001191619471588,0.03885319196534648,0.39118840861284065,0.17643393076613495,0.3760169620319834,0.9456242243874233,2.6716110913294897,0.461161289638051
135,V7 | V28,0.7717863836852946,0.5949188910749502,0.6579829706166495,0.6426183986415396,0.5339388701963804,0.9272483093495126,0.02513464090486559,0.04217837687969708,4.644551711277258e-05,0.9170017521448129,0.02394525464943956,0.5459241864997297,8.745497882667511,0.3054416394389023,0.4602935088738866
136,V16 | V20,0.7267267288033998,0.6089563750413627,0.7473209571603735,0.5656627685185223,0.4961736481662735,0.8568689656242532,0.02920804442667778,0.3590059818154128,0.006959536428748013,0.7387474206068562,0.02905595097107911,0.4819931896966289,5.249110915528749,0.42247873911480777,0.4592928797349779
137,V16 | V19,0.7321350110353066,0.5897766536659532,0.7906158624845372,0.5830131928253877,0.4925802323648831,0.4634124447859776,0.02757344462693452,0.6414531009633918,0.1738533997035287,0.9751615657355016,0.08654709872897706,0.37575631075561006,3.6893948080237333,0.4311421702318471,0.45754544339614756
138,V12 | V23,0.688147320237984,0.553508645549319,0.6893961600659254,0.6922878394886915,0.5189896096537139,0.9130313631518491,0.04904129042918181,0.126703157922252,0.0035676604006266155,0.8803602129006286,0.03272365127955202,0.5611243757456311,3.2488746759307094,0.8061187917124825,0.45707024954994807
139,V7 | V21,0.7920493434178921,0.6932705585613189,0.23041305518982577,0.7110018239074826,0.6044827468846292,0.9582978611030237,0.033758784623399866,0.1853209308428586,0.0022343041007583104,0.9674923395233553,0.061169882596607696,0.6631777803261981,8.769492596846733,0.4224256742660649,0.455895084858073
140,V9 | V27,0.7206023806058166,0.6059470824645105,0.6800995800158991,0.4469949912467212,0.5173415911878869,0.8694967618138714,0.027540511837002353,0.5374348707881776,0.008103327142926296,0.9977175676219235,0.014476677726394355,0.3485551896522887,4.118537790053564,0.47532861522080766,0.4554792144509334
141,V3 | V8,0.7534572846903453,0.6231274787420645,0.3337052199928533,0.844779665821571,0.5519622153666803,0.9187659561868368,0.08040091278331318,0.07805907611606641,0.00816353202474682,0.7573916099140487,0.04756813243932408,0.5604928993929426,2.619838478075308,1.6166836074803306,0.4552820326086163
142,V11 | V13,0.5336168197660244,0.48360588447658065,0.7465627889500737,0.5004887250217758,0.4279797571724276,0.5403655950696825,0.07170264875063788,0.8865129976448082,0.6470328718269145,0.9481221330188617,0.4903938433131671,0.33525680154915516,1.1957052862168616,1.426743999549497,0.4546964098100603
143,V18 | V21,0.7187965083407198,0.590235308557537,0.6976527823393238,0.4857256992851013,0.4813503966237506,0.9354498816564393,0.02388826582695532,0.3015745221091895,0.009920709815500812,0.9621039967378556,0.0670983819188583,0.5628469868662561,9.507951342423137,0.2621483193258411,0.45116456079719597
144,V18 | V27,0.7187851860083029,0.5581317805978752,0.7918322639200178,0.4212934239243415,0.4632295067068103,0.8301750729752528,0.003399560286915051,0.5931890148527474,0.008149108358809956,0.970030481295039,0.015209290712481104,0.2681808170015827,22.455278774953218,0.053457707486733765,0.44906536000441244
145,V9 | V21,0.720613702938233,0.6380506104241724,0.5552592166197171,0.5083944946135219,0.5354624811048273,0.9410164358407266,0.032251457822881205,0.28177675236325106,0.009857236905485576,0.9031532679140656,0.06386434454862623,0.5558551800573095,6.787606804873987,0.46280260604838436,0.4485090461357979
146,V6 | V7,0.6842615100644801,0.6722317425321984,0.4135212143570779,0.7106890202041517,0.5454902152908716,0.8646917122387239,0.10538963706287757,0.26743442889277746,0.0037118488343473722,0.5677185844690893,0.03667765659721686,0.5901971479987635,1.3436520865561867,2.1145308478653257,0.4484813363860819
147,V11 | V22,0.5142565695603054,0.45394332482139316,0.7452853376934614,0.51200374398606,0.42445112677009633,0.5216967879762323,0.07471073094164131,0.8290377041702347,0.3823891095146631,0.9992714853589675,0.9999999999178038,0.3894262546301518,0.9888406078093962,1.4068172324126054,0.4476713018976531
